NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
03;1;1;2:41.629;0;;1:15.986;0;49.623;0;36.020;0;117.2;2:41.629;16:22:41.629;1:15.986;0:49.623;0:36.020;;Karl Forman;0:00:22.960;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;75.986;49.623;36.020;55.485;55.485;20.501;1:15.986;19.453;1:35.439;30.170;2:05.609;14.494;2:20.103;21.526;2:41.629;
03;1;2;2:11.196;0;;46.521;0;49.061;0;35.614;0;144.4;4:52.825;16:24:52.825;0:46.521;0:49.061;0:35.614;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.521;49.061;35.614;26.340;26.340;20.181;46.521;19.200;1:05.721;29.861;1:35.582;14.241;1:49.823;21.373;2:11.196;
03;1;3;2:10.520;0;;45.919;0;49.098;0;35.503;0;145.2;7:03.345;16:27:03.345;0:45.919;0:49.098;0:35.503;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;45.919;49.098;35.503;25.871;25.871;20.048;45.919;19.244;1:05.163;29.854;1:35.017;14.100;1:49.117;21.403;2:10.520;
03;1;4;2:18.845;0;;45.784;2;49.022;0;44.039;0;136.4;9:22.190;16:29:22.190;0:45.784;0:49.022;0:44.039;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;45.784;49.022;44.039;25.863;25.863;19.921;45.784;19.079;1:04.863;29.943;1:34.806;14.103;1:48.909;29.936;2:18.845;
03;1;5;2:11.170;0;;46.895;0;48.954;0;35.321;0;144.4;11:33.360;16:31:33.360;0:46.895;0:48.954;0:35.321;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.895;48.954;35.321;26.786;26.786;20.109;46.895;19.169;1:06.064;29.785;1:35.849;14.072;1:49.921;21.249;2:11.170;
03;1;6;2:09.961;2;;45.972;0;48.723;0;35.266;0;145.8;13:43.321;16:33:43.321;0:45.972;0:48.723;0:35.266;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;45.972;48.723;35.266;26.028;26.028;19.944;45.972;19.035;1:05.007;29.688;1:34.695;13.928;1:48.623;21.338;2:09.961;
03;1;7;2:11.035;0;;45.893;0;48.650;0;36.492;0;144.6;15:54.356;16:35:54.356;0:45.893;0:48.650;0:36.492;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;45.893;48.650;36.492;25.984;25.984;19.909;45.893;18.954;1:04.847;29.696;1:34.543;14.063;1:48.606;22.429;2:11.035;
03;1;8;2:10.090;0;;46.111;0;48.603;2;35.376;0;145.6;18:04.446;16:38:04.446;0:46.111;0:48.603;0:35.376;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.111;48.603;35.376;26.191;26.191;19.920;46.111;18.978;1:05.089;29.625;1:34.714;14.088;1:48.802;21.288;2:10.090;
03;1;9;2:11.431;0;;47.311;0;48.934;0;35.186;2;144.1;20:15.877;16:40:15.877;0:47.311;0:48.934;0:35.186;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;47.311;48.934;35.186;26.477;26.477;20.834;47.311;19.045;1:06.356;29.889;1:36.245;13.927;1:50.172;21.259;2:11.431;
03;1;10;2:10.032;0;;46.061;0;48.643;0;35.328;0;145.7;22:25.909;16:42:25.909;0:46.061;0:48.643;0:35.328;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.061;48.643;35.328;26.154;26.154;19.907;46.061;18.973;1:05.034;29.670;1:34.704;13.919;1:48.623;21.409;2:10.032;
03;1;11;2:11.115;0;;46.578;0;49.205;0;35.332;0;144.5;24:37.024;16:44:37.024;0:46.578;0:49.205;0:35.332;;Karl Forman;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.578;49.205;35.332;26.275;26.275;20.303;46.578;19.240;1:05.818;29.965;1:35.783;13.908;1:49.691;21.424;2:11.115;
113;1;1;2:37.375;0;;1:12.682;0;49.612;0;35.081;0;120.4;2:37.375;16:22:37.375;1:12.682;0:49.612;0:35.081;;Ethan Tovo;0:00:20.075;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;72.682;49.612;35.081;51.761;51.761;20.921;1:12.682;19.844;1:32.526;29.768;2:02.294;13.873;2:16.167;21.208;2:37.375;
113;1;2;2:10.104;0;;45.863;0;48.851;0;35.390;0;145.6;4:47.479;16:24:47.479;0:45.863;0:48.851;0:35.390;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.863;48.851;35.390;25.804;25.804;20.059;45.863;19.111;1:04.974;29.740;1:34.714;13.934;1:48.648;21.456;2:10.104;
113;1;3;2:08.754;2;;45.677;0;48.322;0;34.755;0;147.1;6:56.233;16:26:56.233;0:45.677;0:48.322;0:34.755;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.677;48.322;34.755;25.752;25.752;19.925;45.677;18.803;1:04.480;29.519;1:33.999;13.733;1:47.732;21.022;2:08.754;
113;1;4;2:08.760;0;;45.586;2;48.293;0;34.881;0;147.1;9:04.993;16:29:04.993;0:45.586;0:48.293;0:34.881;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.586;48.293;34.881;25.692;25.692;19.894;45.586;18.913;1:04.499;29.380;1:33.879;13.814;1:47.693;21.067;2:08.760;
113;1;5;2:09.189;0;;46.233;0;48.290;2;34.666;2;146.6;11:14.182;16:31:14.182;0:46.233;0:48.290;0:34.666;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.233;48.290;34.666;26.294;26.294;19.939;46.233;18.905;1:05.138;29.385;1:34.523;13.662;1:48.185;21.004;2:09.189;
113;1;6;2:09.233;0;;45.695;0;48.589;0;34.949;0;146.6;13:23.415;16:33:23.415;0:45.695;0:48.589;0:34.949;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.695;48.589;34.949;25.818;25.818;19.877;45.695;18.911;1:04.606;29.678;1:34.284;13.841;1:48.125;21.108;2:09.233;
113;1;7;2:09.585;0;;45.769;0;48.771;0;35.045;0;146.2;15:33.000;16:35:33.000;0:45.769;0:48.771;0:35.045;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.769;48.771;35.045;25.910;25.910;19.859;45.769;19.069;1:04.838;29.702;1:34.540;13.855;1:48.395;21.190;2:09.585;
113;1;8;2:09.800;0;;46.037;0;48.782;0;34.981;0;146.0;17:42.800;16:37:42.800;0:46.037;0:48.782;0:34.981;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.037;48.782;34.981;26.081;26.081;19.956;46.037;19.035;1:05.072;29.747;1:34.819;13.674;1:48.493;21.307;2:09.800;
113;1;9;2:10.095;0;;45.943;0;48.789;0;35.363;0;145.6;19:52.895;16:39:52.895;0:45.943;0:48.789;0:35.363;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.943;48.789;35.363;26.061;26.061;19.882;45.943;19.120;1:05.063;29.669;1:34.732;13.738;1:48.470;21.625;2:10.095;
113;1;10;2:13.177;0;;45.758;0;52.394;0;35.025;0;142.3;22:06.072;16:42:06.072;0:45.758;0:52.394;0:35.025;;Ethan Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.758;52.394;35.025;25.752;25.752;20.006;45.758;20.810;1:06.568;31.584;1:38.152;13.765;1:51.917;21.260;2:13.177;
12;1;1;3:01.910;0;;1:28.502;0;53.597;0;39.811;0;104.1;3:01.910;16:23:01.910;1:28.502;0:53.597;0:39.811;;John Lennon;0:00:31.920;Am;;BSI Racing;Toyota Gazoo Racing;GF;88.502;53.597;39.811;1:06.602;1:06.602;21.900;1:28.502;21.512;1:50.014;32.085;2:22.099;15.789;2:37.888;24.022;3:01.910;
12;1;2;2:19.134;0;;48.019;0;52.991;0;38.124;0;136.2;5:21.044;16:25:21.044;0:48.019;0:52.991;0:38.124;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.019;52.991;38.124;27.358;27.358;20.661;48.019;21.095;1:09.114;31.896;1:41.010;14.981;1:55.991;23.143;2:19.134;
12;1;3;2:20.279;0;;48.557;0;52.957;0;38.765;0;135.1;7:41.323;16:27:41.323;0:48.557;0:52.957;0:38.765;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.557;52.957;38.765;27.430;27.430;21.127;48.557;20.994;1:09.551;31.963;1:41.514;15.621;1:57.135;23.144;2:20.279;
12;1;4;2:21.338;0;;49.033;0;53.291;0;39.014;0;134.0;10:02.661;16:30:02.661;0:49.033;0:53.291;0:39.014;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;49.033;53.291;39.014;27.228;27.228;21.805;49.033;21.203;1:10.236;32.088;1:42.324;15.439;1:57.763;23.575;2:21.338;
12;1;5;2:46.072;0;;1:14.042;0;52.941;0;39.089;0;114.1;12:48.733;16:32:48.733;1:14.042;0:52.941;0:39.089;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;74.042;52.941;39.089;51.452;51.452;22.590;1:14.042;21.172;1:35.214;31.769;2:06.983;15.410;2:22.393;23.679;2:46.072;
12;1;6;2:20.795;0;;48.584;0;53.224;0;38.987;0;134.6;15:09.528;16:35:09.528;0:48.584;0:53.224;0:38.987;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.584;53.224;38.987;27.314;27.314;21.270;48.584;21.225;1:09.809;31.999;1:41.808;15.274;1:57.082;23.713;2:20.795;
12;1;7;2:21.091;0;;48.583;0;53.601;0;38.907;0;134.3;17:30.619;16:37:30.619;0:48.583;0:53.601;0:38.907;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;48.583;53.601;38.907;27.460;27.460;21.123;48.583;21.503;1:10.086;32.098;1:42.184;15.574;1:57.758;23.333;2:21.091;
12;1;8;2:19.905;0;;49.746;0;52.908;0;37.251;2;135.4;19:50.524;16:39:50.524;0:49.746;0:52.908;0:37.251;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;49.746;52.908;37.251;28.455;28.455;21.291;49.746;20.821;1:10.567;32.087;1:42.654;14.786;1:57.440;22.465;2:19.905;
12;1;9;2:19.678;0;;47.769;0;53.516;0;38.393;0;135.6;22:10.202;16:42:10.202;0:47.769;0:53.516;0:38.393;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;47.769;53.516;38.393;27.095;27.095;20.674;47.769;20.945;1:08.714;32.571;1:41.285;15.344;1:56.629;23.049;2:19.678;
12;1;10;2:16.237;2;;47.496;2;51.184;2;37.557;0;139.1;24:26.439;16:44:26.439;0:47.496;0:51.184;0:37.557;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;GF;47.496;51.184;37.557;27.042;27.042;20.454;47.496;20.112;1:07.608;31.072;1:38.680;14.884;1:53.564;22.673;2:16.237;
12;1;11;2:16.547;0;;47.643;0;51.534;0;37.370;0;138.7;26:42.986;16:46:42.986;0:47.643;0:51.534;0:37.370;;John Lennon;;Am;;BSI Racing;Toyota Gazoo Racing;FF;47.643;51.534;37.370;26.948;26.948;20.695;47.643;20.215;1:07.858;31.319;1:39.177;14.730;1:53.907;22.640;2:16.547;
13;1;1;2:48.432;0;;58.532;0;49.532;0;1:00.368;0;112.5;2:48.432;16:22:48.432;0:58.532;0:49.532;1:00.368;;Westin Workman;0:00:25.216;Am;;BSI Racing;Toyota Gazoo Racing;GF;58.532;49.532;60.368;38.071;38.071;20.461;58.532;19.434;1:17.966;30.098;1:48.064;14.295;2:02.359;46.073;2:48.432;
13;1;2;2:13.938;0;;50.888;0;48.340;0;34.710;0;141.4;5:02.370;16:25:02.370;0:50.888;0:48.340;0:34.710;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;50.888;48.340;34.710;30.904;30.904;19.984;50.888;18.822;1:09.710;29.518;1:39.228;13.679;1:52.907;21.031;2:13.938;
13;1;3;2:07.879;0;;45.296;0;47.974;0;34.609;2;148.1;7:10.249;16:27:10.249;0:45.296;0:47.974;0:34.609;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.296;47.974;34.609;25.611;25.611;19.685;45.296;18.634;1:03.930;29.340;1:33.270;13.615;1:46.885;20.994;2:07.879;
13;1;4;2:07.606;2;;45.110;3;47.849;2;34.647;0;148.5;9:17.855;16:29:17.855;0:45.110;0:47.849;0:34.647;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.110;47.849;34.647;25.499;25.499;19.611;45.110;18.569;1:03.679;29.280;1:32.959;13.620;1:46.579;21.027;2:07.606;
13;1;5;2:08.193;0;;45.406;0;48.073;0;34.714;0;147.8;11:26.048;16:31:26.048;0:45.406;0:48.073;0:34.714;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.406;48.073;34.714;25.589;25.589;19.817;45.406;18.673;1:04.079;29.400;1:33.479;13.621;1:47.100;21.093;2:08.193;
13;1;6;3:49.700;0;B;46.116;0;48.948;0;2:14.636;0;82.5;15:15.748;16:35:15.748;0:46.116;0:48.948;2:14.636;;Westin Workman;0:01:40.701;Am;;BSI Racing;Toyota Gazoo Racing;GF;46.116;48.948;134.636;26.356;26.356;19.760;46.116;18.919;1:05.035;30.029;1:35.064;14.456;1:49.520;2:00.180;3:49.700;
13;1;7;2:15.368;0;;51.279;0;47.990;0;36.099;0;140.0;17:31.116;16:37:31.116;0:51.279;0:47.990;0:36.099;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;51.279;47.990;36.099;31.594;31.594;19.685;51.279;18.619;1:09.898;29.371;1:39.269;14.164;1:53.433;21.935;2:15.368;
13;1;8;2:13.665;0;;47.016;0;51.453;0;35.196;0;141.7;19:44.781;16:39:44.781;0:47.016;0:51.453;0:35.196;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;47.016;51.453;35.196;26.909;26.909;20.107;47.016;21.821;1:08.837;29.632;1:38.469;14.129;1:52.598;21.067;2:13.665;
13;1;9;2:07.840;0;;45.194;0;47.979;0;34.667;0;148.2;21:52.621;16:41:52.621;0:45.194;0:47.979;0:34.667;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.194;47.979;34.667;25.526;25.526;19.668;45.194;18.629;1:03.823;29.350;1:33.173;13.618;1:46.791;21.049;2:07.840;
13;1;10;2:13.744;0;;47.632;0;49.270;0;36.842;0;141.7;24:06.365;16:44:06.365;0:47.632;0:49.270;0:36.842;;Westin Workman;;Am;;BSI Racing;Toyota Gazoo Racing;GF;47.632;49.270;36.842;27.843;27.843;19.789;47.632;18.624;1:06.256;30.646;1:36.902;15.779;1:52.681;21.063;2:13.744;
15;1;1;2:33.302;0;;1:09.483;0;49.052;0;34.767;0;123.6;2:33.302;16:22:33.302;1:09.483;0:49.052;0:34.767;;Brett Kowalski;0:00:16.812;Am;;TechSport;Toyota Gazoo Racing;GF;69.483;49.052;34.767;49.126;49.126;20.357;1:09.483;19.182;1:28.665;29.870;1:58.535;13.979;2:12.514;20.788;2:33.302;
15;1;2;2:08.344;0;;45.817;0;47.882;0;34.645;0;147.6;4:41.646;16:24:41.646;0:45.817;0:47.882;0:34.645;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;45.817;47.882;34.645;25.789;25.789;20.028;45.817;18.563;1:04.380;29.319;1:33.699;13.657;1:47.356;20.988;2:08.344;
15;1;3;2:17.153;0;;45.349;0;48.008;0;43.796;0;138.1;6:58.799;16:26:58.799;0:45.349;0:48.008;0:43.796;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;45.349;48.008;43.796;25.624;25.624;19.725;45.349;18.669;1:04.018;29.339;1:33.357;13.833;1:47.190;29.963;2:17.153;
15;1;4;2:08.932;0;;46.063;0;48.285;0;34.584;2;146.9;9:07.731;16:29:07.731;0:46.063;0:48.285;0:34.584;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;46.063;48.285;34.584;26.383;26.383;19.680;46.063;18.799;1:04.862;29.486;1:34.348;13.837;1:48.185;20.747;2:08.932;
15;1;5;2:08.108;2;;45.549;0;47.799;0;34.760;0;147.9;11:15.839;16:31:15.839;0:45.549;0:47.799;0:34.760;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;45.549;47.799;34.760;25.748;25.748;19.801;45.549;18.532;1:04.081;29.267;1:33.348;13.739;1:47.087;21.021;2:08.108;
15;1;6;2:09.936;0;;45.331;2;47.665;3;36.940;0;145.8;13:25.775;16:33:25.775;0:45.331;0:47.665;0:36.940;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;45.331;47.665;36.940;25.727;25.727;19.604;45.331;18.442;1:03.773;29.223;1:32.996;13.828;1:46.824;23.112;2:09.936;
15;1;7;2:10.664;0;;46.764;0;48.853;0;35.047;0;145.0;15:36.439;16:35:36.439;0:46.764;0:48.853;0:35.047;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;46.764;48.853;35.047;25.674;25.674;21.090;46.764;18.676;1:05.440;30.177;1:35.617;13.940;1:49.557;21.107;2:10.664;
15;1;8;2:09.691;0;;45.713;0;49.020;0;34.958;0;146.1;17:46.130;16:37:46.130;0:45.713;0:49.020;0:34.958;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;45.713;49.020;34.958;25.821;25.821;19.892;45.713;18.671;1:04.384;30.349;1:34.733;13.833;1:48.566;21.125;2:09.691;
15;1;9;2:32.935;0;;54.831;0;1:01.987;0;36.117;0;123.9;20:19.065;16:40:19.065;0:54.831;1:01.987;0:36.117;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;54.831;61.987;36.117;30.310;30.310;24.521;54.831;25.167;1:19.998;36.820;1:56.818;15.112;2:11.930;21.005;2:32.935;
15;1;10;2:23.842;0;;47.245;0;1:00.736;0;35.861;0;131.7;22:42.907;16:42:42.907;0:47.245;1:00.736;0:35.861;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;47.245;60.736;35.861;25.685;25.685;21.560;47.245;25.543;1:12.788;35.193;1:47.981;15.017;2:02.998;20.844;2:23.842;
15;1;11;2:12.864;0;;47.574;0;50.314;0;34.976;0;142.6;24:55.771;16:44:55.771;0:47.574;0:50.314;0:34.976;;Brett Kowalski;;Am;;TechSport;Toyota Gazoo Racing;GF;47.574;50.314;34.976;25.816;25.816;21.758;47.574;19.549;1:07.123;30.765;1:37.888;13.842;1:51.730;21.134;2:12.864;
2;1;1;2:24.136;0;;1:00.147;0;48.907;0;35.082;0;131.4;2:24.136;16:22:24.136;1:00.147;0:48.907;0:35.082;;Will Robusto;0:00:08.493;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;60.147;48.907;35.082;40.262;40.262;19.885;1:00.147;18.986;1:19.133;29.921;1:49.054;13.790;2:02.844;21.292;2:24.136;
2;1;2;2:08.251;0;;45.368;0;48.258;0;34.625;0;147.7;4:32.387;16:24:32.387;0:45.368;0:48.258;0:34.625;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.368;48.258;34.625;25.642;25.642;19.726;45.368;18.852;1:04.220;29.406;1:33.626;13.716;1:47.342;20.909;2:08.251;
2;1;3;2:08.953;0;;45.670;0;48.088;0;35.195;0;146.9;6:41.340;16:26:41.340;0:45.670;0:48.088;0:35.195;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.670;48.088;35.195;25.705;25.705;19.965;45.670;18.731;1:04.401;29.357;1:33.758;14.128;1:47.886;21.067;2:08.953;
2;1;4;2:11.273;0;;45.289;0;50.494;0;35.490;0;144.3;8:52.613;16:28:52.613;0:45.289;0:50.494;0:35.490;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.289;50.494;35.490;25.641;25.641;19.648;45.289;18.909;1:04.198;31.585;1:35.783;14.405;1:50.188;21.085;2:11.273;
2;1;5;2:07.560;3;;45.166;2;47.833;2;34.561;2;148.5;11:00.173;16:31:00.173;0:45.166;0:47.833;0:34.561;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.166;47.833;34.561;25.501;25.501;19.665;45.166;18.652;1:03.818;29.181;1:32.999;13.556;1:46.555;21.005;2:07.560;
2;1;6;3:02.925;0;B;45.923;0;49.057;0;1:27.945;0;103.6;14:03.098;16:34:03.098;0:45.923;0:49.057;1:27.945;;Will Robusto;0:00:56.660;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.923;49.057;87.945;26.093;26.093;19.830;45.923;18.718;1:04.641;30.339;1:34.980;13.880;1:48.860;1:14.065;3:02.925;
2;1;7;2:14.348;0;;50.305;0;48.846;0;35.197;0;141.0;16:17.446;16:36:17.446;0:50.305;0:48.846;0:35.197;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;50.305;48.846;35.197;30.539;30.539;19.766;50.305;19.030;1:09.335;29.816;1:39.151;13.949;1:53.100;21.248;2:14.348;
2;1;8;2:08.377;0;;45.507;0;48.181;0;34.689;0;147.6;18:25.823;16:38:25.823;0:45.507;0:48.181;0:34.689;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.507;48.181;34.689;25.680;25.680;19.827;45.507;18.823;1:04.330;29.358;1:33.688;13.703;1:47.391;20.986;2:08.377;
2;1;9;2:08.185;0;;45.217;0;48.223;0;34.745;0;147.8;20:34.008;16:40:34.008;0:45.217;0:48.223;0:34.745;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.217;48.223;34.745;25.617;25.617;19.600;45.217;18.672;1:03.889;29.551;1:33.440;13.711;1:47.151;21.034;2:08.185;
2;1;10;2:08.687;0;;45.461;0;48.342;0;34.884;0;147.2;22:42.695;16:42:42.695;0:45.461;0:48.342;0:34.884;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.461;48.342;34.884;25.699;25.699;19.762;45.461;18.839;1:04.300;29.503;1:33.803;13.799;1:47.602;21.085;2:08.687;
2;1;11;2:09.911;0;;45.544;0;48.924;0;35.443;0;145.8;24:52.606;16:44:52.606;0:45.544;0:48.924;0:35.443;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;45.544;48.924;35.443;25.619;25.619;19.925;45.544;18.873;1:04.417;30.051;1:34.468;14.278;1:48.746;21.165;2:09.911;
2;1;12;2:08.769;0;;45.358;0;48.418;0;34.993;0;147.1;27:01.375;16:47:01.375;0:45.358;0:48.418;0:34.993;;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;45.358;48.418;34.993;25.718;25.718;19.640;45.358;18.843;1:04.201;29.575;1:33.776;13.747;1:47.523;21.246;2:08.769;
21;1;1;2:28.761;0;;1:04.681;0;48.771;0;35.309;0;127.4;2:28.761;16:22:28.761;1:04.681;0:48.771;0:35.309;;Ford Koch;0:00:11.808;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;64.681;48.771;35.309;44.575;44.575;20.106;1:04.681;19.098;1:23.779;29.673;1:53.452;14.045;2:07.497;21.264;2:28.761;
21;1;2;2:09.383;0;;46.003;0;48.385;0;34.995;0;146.4;4:38.144;16:24:38.144;0:46.003;0:48.385;0:34.995;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.003;48.385;34.995;25.965;25.965;20.038;46.003;18.830;1:04.833;29.555;1:34.388;13.791;1:48.179;21.204;2:09.383;
21;1;3;3:17.130;0;B;45.636;2;48.263;2;1:43.231;0;96.1;7:55.274;16:27:55.274;0:45.636;0:48.263;1:43.231;;Ford Koch;0:01:08.586;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.636;48.263;103.231;25.785;25.785;19.851;45.636;18.725;1:04.361;29.538;1:33.899;13.749;1:47.648;1:29.482;3:17.130;
21;1;4;2:14.235;0;;50.160;0;48.681;0;35.394;0;141.1;10:09.509;16:30:09.509;0:50.160;0:48.681;0:35.394;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;50.160;48.681;35.394;30.278;30.278;19.882;50.160;18.925;1:09.085;29.756;1:38.841;13.978;1:52.819;21.416;2:14.235;
21;1;5;2:12.143;0;;48.282;0;48.741;0;35.120;0;143.4;12:21.652;16:32:21.652;0:48.282;0:48.741;0:35.120;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;48.282;48.741;35.120;27.823;27.823;20.459;48.282;18.979;1:07.261;29.762;1:37.023;13.849;1:50.872;21.271;2:12.143;
21;1;6;2:09.545;0;;45.761;0;48.539;0;35.245;0;146.2;14:31.197;16:34:31.197;0:45.761;0:48.539;0:35.245;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.761;48.539;35.245;25.834;25.834;19.927;45.761;18.867;1:04.628;29.672;1:34.300;13.834;1:48.134;21.411;2:09.545;
21;1;7;2:09.165;0;;45.771;0;48.451;0;34.943;0;146.7;16:40.362;16:36:40.362;0:45.771;0:48.451;0:34.943;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.771;48.451;34.943;25.873;25.873;19.898;45.771;18.865;1:04.636;29.586;1:34.222;13.741;1:47.963;21.202;2:09.165;
21;1;8;2:09.578;0;;46.000;0;48.498;0;35.080;0;146.2;18:49.940;16:38:49.940;0:46.000;0:48.498;0:35.080;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.000;48.498;35.080;25.972;25.972;20.028;46.000;18.889;1:04.889;29.609;1:34.498;13.803;1:48.301;21.277;2:09.578;
21;1;9;2:09.161;0;;45.787;0;48.458;0;34.916;2;146.7;20:59.101;16:40:59.101;0:45.787;0:48.458;0:34.916;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.787;48.458;34.916;25.929;25.929;19.858;45.787;18.777;1:04.564;29.681;1:34.245;13.726;1:47.971;21.190;2:09.161;
21;1;10;2:09.822;0;;46.005;0;48.571;0;35.246;0;145.9;23:08.923;16:43:08.923;0:46.005;0:48.571;0:35.246;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.005;48.571;35.246;25.848;25.848;20.157;46.005;18.879;1:04.884;29.692;1:34.576;13.860;1:48.436;21.386;2:09.822;
21;1;11;2:09.028;2;;45.709;0;48.291;0;35.028;0;146.8;25:17.951;16:45:17.951;0:45.709;0:48.291;0:35.028;;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;45.709;48.291;35.028;25.855;25.855;19.854;45.709;18.723;1:04.432;29.568;1:34.000;13.752;1:47.752;21.276;2:09.028;
