NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
2;1;3;1:51.805;0;;37.837;0;36.840;2;37.128;0;123.6;6:07.996;09:11:07.996;0:37.837;0:36.840;0:37.128;189.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.837;36.840;37.128;15.556;15.556;22.281;37.837;15.462;53.299;21.378;1:14.677;13.961;1:28.638;23.167;1:51.805;
2;1;4;1:53.292;0;;37.875;0;37.101;0;38.316;0;122.0;8:01.288;09:13:01.288;0:37.875;0:37.101;0:38.316;186.2;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.875;37.101;38.316;15.474;15.474;22.401;37.875;15.529;53.404;21.572;1:14.976;14.350;1:29.326;23.966;1:53.292;
2;1;5;1:53.131;0;;37.545;0;37.709;0;37.877;0;122.1;9:54.419;09:14:54.419;0:37.545;0:37.709;0:37.877;186.2;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.545;37.709;37.877;15.437;15.437;22.108;37.545;15.690;53.235;22.019;1:15.254;14.617;1:29.871;23.260;1:53.131;
2;1;6;1:51.585;2;;37.450;0;37.017;0;37.118;2;123.8;11:46.004;09:16:46.004;0:37.450;0:37.017;0:37.118;188.2;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.450;37.017;37.118;15.469;15.469;21.981;37.450;15.587;53.037;21.430;1:14.467;14.050;1:28.517;23.068;1:51.585;
2;1;7;1:51.988;0;;37.424;2;37.253;0;37.311;0;123.4;13:37.992;09:18:37.992;0:37.424;0:37.253;0:37.311;185.2;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.424;37.253;37.311;15.316;15.316;22.108;37.424;15.708;53.132;21.545;1:14.677;14.222;1:28.899;23.089;1:51.988;
2;1;8;3:47.403;0;B;39.024;0;37.242;0;2:31.137;0;60.8;17:25.395;09:22:25.395;0:39.024;0:37.242;2:31.137;183.1;Will Robusto;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;39.024;37.242;151.137;15.541;15.541;23.483;39.024;15.690;54.714;21.552;1:16.266;14.490;1:30.756;2:16.647;3:47.403;
21;1;1;2:07.738;0;;49.263;0;38.680;0;39.795;0;108.2;2:07.738;09:07:07.738;0:49.263;0:38.680;0:39.795;184.3;Ford Koch;0:00:07.043;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;49.263;38.680;39.795;25.154;25.154;24.109;49.263;16.245;1:05.508;22.435;1:27.943;14.648;1:42.591;25.147;2:07.738;
21;1;2;1:53.026;0;;38.163;0;37.454;0;37.409;0;122.3;4:00.764;09:09:00.764;0:38.163;0:37.454;0:37.409;189.1;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.163;37.454;37.409;15.868;15.868;22.295;38.163;15.792;53.955;21.662;1:15.617;14.182;1:29.799;23.227;1:53.026;
21;1;3;1:52.421;0;;37.926;0;37.062;0;37.433;0;122.9;5:53.185;09:10:53.185;0:37.926;0:37.062;0:37.433;186.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.926;37.062;37.433;15.795;15.795;22.131;37.926;15.497;53.423;21.565;1:14.988;14.120;1:29.108;23.313;1:52.421;
21;1;4;1:52.183;2;;37.680;2;37.076;0;37.427;0;123.2;7:45.368;09:12:45.368;0:37.680;0:37.076;0:37.427;186.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.680;37.076;37.427;15.591;15.591;22.089;37.680;15.574;53.254;21.502;1:14.756;14.117;1:28.873;23.310;1:52.183;
21;1;5;1:52.729;0;;37.920;0;37.332;0;37.477;0;122.6;9:38.097;09:14:38.097;0:37.920;0:37.332;0:37.477;186.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.920;37.332;37.477;15.634;15.634;22.286;37.920;15.633;53.553;21.699;1:15.252;14.075;1:29.327;23.402;1:52.729;
21;1;6;1:59.862;0;;38.249;0;41.300;0;40.313;0;115.3;11:37.959;09:16:37.959;0:38.249;0:41.300;0:40.313;180.0;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.249;41.300;40.313;15.761;15.761;22.488;38.249;16.972;55.221;24.328;1:19.549;16.017;1:35.566;24.296;1:59.862;
21;1;7;1:52.299;0;;37.798;0;37.178;0;37.323;2;123.0;13:30.258;09:18:30.258;0:37.798;0:37.178;0:37.323;186.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.798;37.178;37.323;15.670;15.670;22.128;37.798;15.596;53.394;21.582;1:14.976;14.057;1:29.033;23.266;1:52.299;
21;1;8;1:52.834;0;;38.196;0;37.061;2;37.577;0;122.5;15:23.092;09:20:23.092;0:38.196;0:37.061;0:37.577;191.2;Ford Koch;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;38.196;37.061;37.577;15.952;15.952;22.244;38.196;15.427;53.623;21.634;1:15.257;14.259;1:29.516;23.318;1:52.834;
3;1;1;3:23.456;0;;2:06.031;0;39.071;0;38.354;0;67.9;3:23.456;09:08:23.456;2:06.031;0:39.071;0:38.354;181.2;Jason Kos*;0:01:22.716;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;126.031;39.071;38.354;1:41.542;1:41.542;24.489;2:06.031;16.278;2:22.309;22.793;2:45.102;14.769;2:59.871;23.585;3:23.456;
3;1;2;1:55.078;0;;38.894;0;38.170;0;38.014;0;120.1;5:18.534;09:10:18.534;0:38.894;0:38.170;0:38.014;185.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.894;38.170;38.014;16.146;16.146;22.748;38.894;15.952;54.846;22.218;1:17.064;14.559;1:31.623;23.455;1:55.078;
3;1;3;1:54.395;0;;38.504;0;37.904;0;37.987;0;120.8;7:12.929;09:12:12.929;0:38.504;0:37.904;0:37.987;188.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.504;37.904;37.987;16.028;16.028;22.476;38.504;15.959;54.463;21.945;1:16.408;14.267;1:30.675;23.720;1:54.395;
3;1;4;1:54.151;0;;38.456;0;37.809;0;37.886;0;121.0;9:07.080;09:14:07.080;0:38.456;0:37.809;0:37.886;187.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.456;37.809;37.886;16.061;16.061;22.395;38.456;15.856;54.312;21.953;1:16.265;14.290;1:30.555;23.596;1:54.151;
3;1;5;1:53.671;2;;38.352;0;37.532;2;37.787;2;121.6;11:00.751;09:16:00.751;0:38.352;0:37.532;0:37.787;187.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.352;37.532;37.787;16.034;16.034;22.318;38.352;15.795;54.147;21.737;1:15.884;14.261;1:30.145;23.526;1:53.671;
3;1;6;1:53.710;0;;38.247;2;37.673;0;37.790;0;121.5;12:54.461;09:17:54.461;0:38.247;0:37.673;0:37.790;188.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.247;37.673;37.790;15.977;15.977;22.270;38.247;15.726;53.973;21.947;1:15.920;14.173;1:30.093;23.617;1:53.710;
3;1;7;1:53.825;0;;38.336;0;37.569;0;37.920;0;121.4;14:48.286;09:19:48.286;0:38.336;0:37.569;0:37.920;187.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.336;37.569;37.920;16.052;16.052;22.284;38.336;15.777;54.113;21.792;1:15.905;14.412;1:30.317;23.508;1:53.825;
3;1;8;1:54.808;0;;38.363;0;38.080;0;38.365;0;120.4;16:43.094;09:21:43.094;0:38.363;0:38.080;0:38.365;188.2;Jason Kos*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;38.363;38.080;38.365;15.999;15.999;22.364;38.363;16.118;54.481;21.962;1:16.443;14.310;1:30.753;24.055;1:54.808;
31;1;1;2:10.230;0;;51.851;0;39.216;0;39.163;0;106.1;2:10.230;09:07:10.230;0:51.851;0:39.216;0:39.163;181.2;Jackson Tovo;0:00:09.331;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;51.851;39.216;39.163;27.557;27.557;24.294;51.851;16.660;1:08.511;22.556;1:31.067;15.299;1:46.366;23.864;2:10.230;
31;1;2;1:53.137;0;;38.158;0;37.418;0;37.561;0;122.1;4:03.367;09:09:03.367;0:38.158;0:37.418;0:37.561;185.2;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;38.158;37.418;37.561;15.890;15.890;22.268;38.158;15.556;53.714;21.862;1:15.576;14.227;1:29.803;23.334;1:53.137;
31;1;3;1:52.859;0;;37.933;0;37.211;0;37.715;0;122.4;5:56.226;09:10:56.226;0:37.933;0:37.211;0:37.715;186.2;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.933;37.211;37.715;15.637;15.637;22.296;37.933;15.467;53.400;21.744;1:15.144;14.270;1:29.414;23.445;1:52.859;
31;1;4;1:55.697;0;;37.858;0;38.146;0;39.693;0;119.4;7:51.923;09:12:51.923;0:37.858;0:38.146;0:39.693;181.2;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.858;38.146;39.693;15.546;15.546;22.312;37.858;16.151;54.009;21.995;1:16.004;16.104;1:32.108;23.589;1:55.697;
31;1;5;1:52.260;2;;37.649;2;37.091;0;37.520;2;123.1;9:44.183;09:14:44.183;0:37.649;0:37.091;0:37.520;186.2;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.649;37.091;37.520;15.496;15.496;22.153;37.649;15.506;53.155;21.585;1:14.740;14.171;1:28.911;23.349;1:52.260;
31;1;6;1:56.182;0;;37.702;0;37.612;0;40.868;0;118.9;11:40.365;09:16:40.365;0:37.702;0:37.612;0:40.868;180.0;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.702;37.612;40.868;15.531;15.531;22.171;37.702;15.425;53.127;22.187;1:15.314;15.758;1:31.072;25.110;1:56.182;
31;1;7;1:52.344;0;;37.724;0;37.071;2;37.549;0;123.0;13:32.709;09:18:32.709;0:37.724;0:37.071;0:37.549;190.1;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.724;37.071;37.549;15.581;15.581;22.143;37.724;15.486;53.210;21.585;1:14.795;14.136;1:28.931;23.413;1:52.344;
31;1;8;1:53.042;0;;37.715;0;37.365;0;37.962;0;122.2;15:25.751;09:20:25.751;0:37.715;0:37.365;0:37.962;185.2;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;37.715;37.365;37.962;15.479;15.479;22.236;37.715;15.693;53.408;21.672;1:15.080;14.193;1:29.273;23.769;1:53.042;
41;1;1;2:08.514;0;;51.018;0;38.903;0;38.593;0;107.5;2:08.514;09:07:08.514;0:51.018;0:38.903;0:38.593;180.0;Jenson Sofronas;0:00:08.980;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;51.018;38.903;38.593;27.090;27.090;23.928;51.018;16.178;1:07.196;22.725;1:29.921;14.882;1:44.803;23.711;2:08.514;
41;1;2;1:53.814;0;;38.406;0;37.949;0;37.459;0;121.4;4:02.328;09:09:02.328;0:38.406;0:37.949;0:37.459;184.3;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.406;37.949;37.459;15.923;15.923;22.483;38.406;15.806;54.212;22.143;1:16.355;14.144;1:30.499;23.315;1:53.814;
41;1;3;1:52.538;0;;37.955;0;37.397;0;37.186;2;122.8;5:54.866;09:10:54.866;0:37.955;0:37.397;0:37.186;185.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.955;37.397;37.186;15.708;15.708;22.247;37.955;15.694;53.649;21.703;1:15.352;14.072;1:29.424;23.114;1:52.538;
41;1;4;1:52.038;2;;37.543;0;37.232;2;37.263;0;123.3;7:46.904;09:12:46.904;0:37.543;0:37.232;0:37.263;185.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.543;37.232;37.263;15.566;15.566;21.977;37.543;15.567;53.110;21.665;1:14.775;14.030;1:28.805;23.233;1:52.038;
41;1;5;1:52.039;0;;37.463;2;37.235;0;37.341;0;123.3;9:38.943;09:14:38.943;0:37.463;0:37.235;0:37.341;185.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.463;37.235;37.341;15.575;15.575;21.888;37.463;15.574;53.037;21.661;1:14.698;14.054;1:28.752;23.287;1:52.039;
41;1;6;1:54.808;0;;37.996;0;39.347;0;37.465;0;120.4;11:33.751;09:16:33.751;0:37.996;0:39.347;0:37.465;185.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.996;39.347;37.465;15.491;15.491;22.505;37.996;17.032;55.028;22.315;1:17.343;14.212;1:31.555;23.253;1:54.808;
41;1;7;1:52.141;0;;37.548;0;37.258;0;37.335;0;123.2;13:25.892;09:18:25.892;0:37.548;0:37.258;0:37.335;185.2;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.548;37.258;37.335;15.527;15.527;22.021;37.548;15.589;53.137;21.669;1:14.806;14.065;1:28.871;23.270;1:52.141;
41;1;8;2:39.150;0;B;51.236;0;38.420;0;1:09.494;0;86.8;16:05.042;09:21:05.042;0:51.236;0:38.420;1:09.494;182.1;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;51.236;38.420;69.494;27.003;27.003;24.233;51.236;16.142;1:07.378;22.278;1:29.656;15.622;1:45.278;53.872;2:39.150;
46;1;1;3:16.190;0;;1:58.355;0;39.253;0;38.582;0;70.4;3:16.190;09:08:16.190;1:58.355;0:39.253;0:38.582;185.2;Lucas Weisenberg;0:01:13.410;Am;;Lucas Racing;Toyota Gazoo Racing;GF;118.355;39.253;38.582;1:33.068;1:33.068;25.287;1:58.355;17.065;2:15.420;22.188;2:37.608;14.558;2:52.166;24.024;3:16.190;
46;1;2;1:51.955;0;;37.889;0;36.762;0;37.304;0;123.4;5:08.145;09:10:08.145;0:37.889;0:36.762;0:37.304;189.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;37.889;36.762;37.304;15.720;15.720;22.169;37.889;15.366;53.255;21.396;1:14.651;14.075;1:28.726;23.229;1:51.955;
46;1;3;1:51.540;0;;37.604;0;36.790;0;37.146;2;123.9;6:59.685;09:11:59.685;0:37.604;0:36.790;0:37.146;189.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;37.604;36.790;37.146;15.512;15.512;22.092;37.604;15.394;52.998;21.396;1:14.394;13.954;1:28.348;23.192;1:51.540;
46;1;4;1:51.266;3;;37.406;2;36.698;3;37.162;0;124.2;8:50.951;09:13:50.951;0:37.406;0:36.698;0:37.162;190.1;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;37.406;36.698;37.162;15.445;15.445;21.961;37.406;15.223;52.629;21.475;1:14.104;13.964;1:28.068;23.198;1:51.266;
46;1;5;7:36.921;0;B;37.949;0;38.442;0;6:20.530;0;30.2;16:27.872;09:21:27.872;0:37.949;0:38.442;6:20.530;180.0;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FF;37.949;38.442;380.530;15.501;15.501;22.448;37.949;16.122;54.071;22.320;1:16.391;14.932;1:31.323;6:05.598;7:36.921;
47;1;1;2:13.034;0;;55.811;0;39.036;0;38.187;0;103.9;2:13.034;09:07:13.034;0:55.811;0:39.036;0:38.187;183.1;Ayden Kirk;0:00:11.760;Am;;TechSport;Toyota Gazoo Racing;GF;55.811;39.036;38.187;30.188;30.188;25.623;55.811;16.274;1:12.085;22.762;1:34.847;14.722;1:49.569;23.465;2:13.034;
47;1;2;1:54.978;0;;38.691;0;37.803;0;38.484;0;120.2;4:08.012;09:09:08.012;0:38.691;0:37.803;0:38.484;187.2;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;38.691;37.803;38.484;16.044;16.044;22.647;38.691;15.695;54.386;22.108;1:16.494;14.600;1:31.094;23.884;1:54.978;
47;1;3;1:54.172;0;;38.782;0;37.820;0;37.570;0;121.0;6:02.184;09:11:02.184;0:38.782;0:37.820;0:37.570;187.2;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;38.782;37.820;37.570;16.027;16.027;22.755;38.782;15.614;54.396;22.206;1:16.602;14.303;1:30.905;23.267;1:54.172;
47;1;4;1:53.043;0;;38.101;0;37.368;0;37.574;0;122.2;7:55.227;09:12:55.227;0:38.101;0:37.368;0:37.574;189.1;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;38.101;37.368;37.574;15.777;15.777;22.324;38.101;15.518;53.619;21.850;1:15.469;14.181;1:29.650;23.393;1:53.043;
47;1;5;1:52.142;2;;37.887;0;37.029;2;37.226;2;123.2;9:47.369;09:14:47.369;0:37.887;0:37.029;0:37.226;189.1;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;37.887;37.029;37.226;15.749;15.749;22.138;37.887;15.513;53.400;21.516;1:14.916;14.063;1:28.979;23.163;1:52.142;
47;1;6;1:53.883;0;;38.273;0;37.647;0;37.963;0;121.3;11:41.252;09:16:41.252;0:38.273;0:37.647;0:37.963;188.2;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;38.273;37.647;37.963;15.896;15.896;22.377;38.273;15.493;53.766;22.154;1:15.920;14.068;1:29.988;23.895;1:53.883;
47;1;7;1:53.713;0;;37.719;2;38.024;0;37.970;0;121.5;13:34.965;09:18:34.965;0:37.719;0:38.024;0:37.970;188.2;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;GF;37.719;38.024;37.970;15.601;15.601;22.118;37.719;15.785;53.504;22.239;1:15.743;14.259;1:30.002;23.711;1:53.713;
47;1;8;1:54.635;0;;38.072;0;37.542;0;39.021;0;120.5;15:29.600;09:20:29.600;0:38.072;0:37.542;0:39.021;189.1;Ayden Kirk;;Am;;TechSport;Toyota Gazoo Racing;FF;38.072;37.542;39.021;15.823;15.823;22.249;38.072;15.598;53.670;21.944;1:15.614;14.099;1:29.713;24.922;1:54.635;
5;1;1;2:11.472;0;;53.705;0;39.322;0;38.445;0;105.1;2:11.472;09:07:11.472;0:53.705;0:39.322;0:38.445;179.1;Beltre Curtis;0:00:09.324;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;53.705;39.322;38.445;28.756;28.756;24.949;53.705;16.595;1:10.300;22.727;1:33.027;14.794;1:47.821;23.651;2:11.472;
5;1;2;1:56.200;0;;39.381;0;38.235;0;38.584;0;118.9;4:07.672;09:09:07.672;0:39.381;0:38.235;0:38.584;180.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;39.381;38.235;38.584;16.296;16.296;23.085;39.381;16.025;55.406;22.210;1:17.616;14.901;1:32.517;23.683;1:56.200;
5;1;3;1:55.734;0;;38.832;0;38.500;0;38.402;0;119.4;6:03.406;09:11:03.406;0:38.832;0:38.500;0:38.402;179.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.832;38.500;38.402;15.926;15.926;22.906;38.832;15.676;54.508;22.824;1:17.332;14.939;1:32.271;23.463;1:55.734;
5;1;4;1:56.173;0;;38.562;0;38.823;0;38.788;0;118.9;7:59.579;09:12:59.579;0:38.562;0:38.823;0:38.788;178.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.562;38.823;38.788;15.848;15.848;22.714;38.562;15.739;54.301;23.084;1:17.385;14.550;1:31.935;24.238;1:56.173;
5;1;5;1:56.067;0;;38.417;0;39.092;0;38.558;0;119.1;9:55.646;09:14:55.646;0:38.417;0:39.092;0:38.558;186.2;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.417;39.092;38.558;15.893;15.893;22.524;38.417;16.039;54.456;23.053;1:17.509;14.791;1:32.300;23.767;1:56.067;
5;1;6;1:54.236;2;;38.332;2;37.991;0;37.913;2;121.0;11:49.882;09:16:49.882;0:38.332;0:37.991;0:37.913;183.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;38.332;37.991;37.913;15.889;15.889;22.443;38.332;15.730;54.062;22.261;1:16.323;14.654;1:30.977;23.259;1:54.236;
5;1;7;1:59.249;0;;40.241;0;38.100;0;40.908;0;115.9;13:49.131;09:18:49.131;0:40.241;0:38.100;0:40.908;177.0;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;40.241;38.100;40.908;17.580;17.580;22.661;40.241;16.045;56.286;22.055;1:18.341;15.272;1:33.613;25.636;1:59.249;
5;1;8;1:58.147;0;;38.656;0;37.643;2;41.848;0;117.0;15:47.278;09:20:47.278;0:38.656;0:37.643;0:41.848;182.1;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;38.656;37.643;41.848;16.120;16.120;22.536;38.656;15.793;54.449;21.850;1:16.299;14.611;1:30.910;27.237;1:58.147;
50;1;1;2:31.153;0;;1:07.719;0;42.522;0;40.912;0;91.4;2:31.153;09:07:31.153;1:07.719;0:42.522;0:40.912;165.1;Casey Mashore;0:00:23.269;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;67.719;42.522;40.912;43.003;43.003;24.716;1:07.719;16.781;1:24.500;25.741;1:50.241;16.164;2:06.405;24.748;2:31.153;
50;1;2;1:56.733;0;;38.986;0;38.322;0;39.425;0;118.4;4:27.886;09:09:27.886;0:38.986;0:38.322;0:39.425;178.2;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;38.986;38.322;39.425;16.142;16.142;22.844;38.986;15.831;54.817;22.491;1:17.308;14.740;1:32.048;24.685;1:56.733;
50;1;3;1:53.375;0;;38.280;0;37.377;2;37.718;0;121.9;6:21.261;09:11:21.261;0:38.280;0:37.377;0:37.718;189.1;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;38.280;37.377;37.718;15.880;15.880;22.400;38.280;15.714;53.994;21.663;1:15.657;14.463;1:30.120;23.255;1:53.375;
50;1;4;1:55.629;0;;38.638;0;38.084;0;38.907;0;119.5;8:16.890;09:13:16.890;0:38.638;0:38.084;0:38.907;185.2;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;38.638;38.084;38.907;15.983;15.983;22.655;38.638;15.824;54.462;22.260;1:16.722;14.704;1:31.426;24.203;1:55.629;
50;1;5;1:55.309;0;;39.403;0;37.863;0;38.043;0;119.8;10:12.199;09:15:12.199;0:39.403;0:37.863;0:38.043;184.3;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;39.403;37.863;38.043;16.323;16.323;23.080;39.403;15.642;55.045;22.221;1:17.266;14.479;1:31.745;23.564;1:55.309;
50;1;6;1:53.121;0;;38.000;0;37.441;0;37.680;0;122.2;12:05.320;09:17:05.320;0:38.000;0:37.441;0:37.680;189.1;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;38.000;37.441;37.680;15.831;15.831;22.169;38.000;15.750;53.750;21.691;1:15.441;14.087;1:29.528;23.593;1:53.121;
50;1;7;1:54.316;0;;37.903;2;37.601;0;38.812;0;120.9;13:59.636;09:18:59.636;0:37.903;0:37.601;0:38.812;185.2;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;GF;37.903;37.601;38.812;15.736;15.736;22.167;37.903;15.668;53.571;21.933;1:15.504;14.249;1:29.753;24.563;1:54.316;
50;1;8;1:52.975;2;;37.928;0;37.385;0;37.662;2;122.3;15:52.611;09:20:52.611;0:37.928;0:37.385;0:37.662;188.2;Casey Mashore;;Am;;Mashore Autobody;Toyota Gazoo Racing;FF;37.928;37.385;37.662;15.772;15.772;22.156;37.928;15.677;53.605;21.708;1:15.313;14.182;1:29.495;23.480;1:52.975;
51;1;1;2:24.132;0;;1:04.572;0;40.772;0;38.788;0;95.9;2:24.132;09:07:24.132;1:04.572;0:40.772;0:38.788;177.0;Massimo Sunseri;0:00:18.617;Am;;BSI Racing;Toyota Gazoo Racing;GF;64.572;40.772;38.788;38.881;38.881;25.691;1:04.572;17.422;1:21.994;23.350;1:45.344;15.105;2:00.449;23.683;2:24.132;
51;1;2;1:57.397;0;;40.200;0;38.827;0;38.370;0;117.7;4:21.529;09:09:21.529;0:40.200;0:38.827;0:38.370;182.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;40.200;38.827;38.370;16.519;16.519;23.681;40.200;16.259;56.459;22.568;1:19.027;15.000;1:34.027;23.370;1:57.397;
51;1;3;2:02.308;0;;45.750;0;38.685;0;37.873;0;113.0;6:23.837;09:11:23.837;0:45.750;0:38.685;0:37.873;184.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;45.750;38.685;37.873;22.299;22.299;23.451;45.750;16.093;1:01.843;22.592;1:24.435;14.616;1:39.051;23.257;2:02.308;
51;1;4;1:55.771;0;;39.102;0;38.700;0;37.969;0;119.4;8:19.608;09:13:19.608;0:39.102;0:38.700;0:37.969;183.1;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.102;38.700;37.969;16.190;16.190;22.912;39.102;16.008;55.110;22.692;1:17.802;14.583;1:32.385;23.386;1:55.771;
51;1;5;1:55.227;0;;39.158;0;38.212;2;37.857;0;119.9;10:14.835;09:15:14.835;0:39.158;0:38.212;0:37.857;185.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.158;38.212;37.857;16.221;16.221;22.937;39.158;15.942;55.100;22.270;1:17.370;14.454;1:31.824;23.403;1:55.227;
51;1;6;1:57.247;0;;39.737;0;40.015;0;37.495;2;117.9;12:12.082;09:17:12.082;0:39.737;0:40.015;0:37.495;184.3;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.737;40.015;37.495;16.414;16.414;23.323;39.737;16.490;56.227;23.525;1:19.752;14.207;1:33.959;23.288;1:57.247;
51;1;7;1:56.555;0;;39.422;0;38.748;0;38.385;0;118.6;14:08.637;09:19:08.637;0:39.422;0:38.748;0:38.385;185.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.422;38.748;38.385;16.176;16.176;23.246;39.422;16.451;55.873;22.297;1:18.170;14.749;1:32.919;23.636;1:56.555;
