NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
73;1;3;2:24.200;0;;54.607;0;44.670;0;44.923;0;95.8;9:34.090;10:09:34.090;0:54.607;0:44.670;0:44.923;;Mike Lamarra*;0:02:06.554;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;54.607;44.670;44.923;28.397;28.397;26.210;54.607;18.173;1:12.780;26.497;1:39.277;17.436;1:56.713;27.487;2:24.200;
73;1;4;2:13.611;0;;45.453;0;44.383;0;43.775;0;103.4;11:47.701;10:11:47.701;0:45.453;0:44.383;0:43.775;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;45.453;44.383;43.775;18.822;18.822;26.631;45.453;17.911;1:03.364;26.472;1:29.836;17.271;1:47.107;26.504;2:13.611;
73;1;5;2:13.903;0;;46.679;0;43.936;0;43.288;0;103.2;14:01.604;10:14:01.604;0:46.679;0:43.936;0:43.288;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;46.679;43.936;43.288;20.628;20.628;26.051;46.679;18.019;1:04.698;25.917;1:30.615;16.882;1:47.497;26.406;2:13.903;
73;1;6;2:12.038;0;;44.387;0;43.744;0;43.907;0;104.7;16:13.642;10:16:13.642;0:44.387;0:43.744;0:43.907;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;RF;44.387;43.744;43.907;18.501;18.501;25.886;44.387;17.736;1:02.123;26.008;1:28.131;17.446;1:45.577;26.461;2:12.038;
73;1;7;3:57.937;0;B;44.522;0;44.071;0;2:29.344;0;58.1;20:11.579;10:20:11.579;0:44.522;0:44.071;2:29.344;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;44.522;44.071;149.344;18.607;18.607;25.915;44.522;17.812;1:02.334;26.259;1:28.593;20.586;1:49.179;2:08.758;3:57.937;
73;1;8;2:22.421;0;;56.281;0;42.923;0;43.217;0;97.0;22:34.000;10:22:34.000;0:56.281;0:42.923;0:43.217;;Mike Lamarra*;0:01:59.464;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;56.281;42.923;43.217;29.928;29.928;26.353;56.281;17.783;1:14.064;25.140;1:39.204;16.876;1:56.080;26.341;2:22.421;
73;1;9;2:09.077;0;;44.051;0;42.458;0;42.568;0;107.1;24:43.077;10:24:43.077;0:44.051;0:42.458;0:42.568;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;44.051;42.458;42.568;18.472;18.472;25.579;44.051;17.581;1:01.632;24.877;1:26.509;16.622;1:43.131;25.946;2:09.077;
73;1;10;2:07.958;0;;43.548;0;42.287;0;42.123;0;108.0;26:51.035;10:26:51.035;0:43.548;0:42.287;0:42.123;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;43.548;42.287;42.123;18.251;18.251;25.297;43.548;17.622;1:01.170;24.665;1:25.835;16.553;1:42.388;25.570;2:07.958;
73;1;11;2:07.737;0;;43.286;0;42.424;0;42.027;2;108.2;28:58.772;10:28:58.772;0:43.286;0:42.424;0:42.027;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;43.286;42.424;42.027;17.939;17.939;25.347;43.286;17.580;1:00.866;24.844;1:25.710;16.416;1:42.126;25.611;2:07.737;
73;1;12;2:07.398;2;;43.016;2;41.981;2;42.401;0;108.5;31:06.170;10:31:06.170;0:43.016;0:41.981;0:42.401;;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;FF;43.016;41.981;42.401;17.787;17.787;25.229;43.016;17.600;1:00.616;24.381;1:24.997;16.527;1:41.524;25.874;2:07.398;
89;1;1;13:31.341;0;B;1:48.022;0;59.261;0;10:44.058;0;17.0;13:31.341;10:13:31.341;1:48.022;0:59.261;10:44.058;;Livio Galanti*;0:00:40.574;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;108.022;59.261;644.058;1:10.213;1:10.213;37.809;1:48.022;24.902;2:12.924;34.359;2:47.283;21.824;3:09.107;10:22.234;13:31.341;
89;1;2;14:20.210;0;B;1:06.002;0;51.887;0;12:22.321;0;16.1;27:51.551;10:27:51.551;1:06.002;0:51.887;12:22.321;;Livio Galanti*;0:10:12.678;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;66.002;51.887;742.321;35.556;35.556;30.446;1:06.002;20.950;1:26.952;30.937;1:57.889;19.350;2:17.239;12:02.971;14:20.210;
89;1;3;3:08.034;0;;1:03.404;0;48.743;2;1:15.887;2;73.5;30:59.585;10:30:59.585;1:03.404;0:48.743;1:15.887;;Livio Galanti*;0:08:45.539;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;63.404;48.743;75.887;35.277;35.277;28.127;1:03.404;19.444;1:22.848;29.299;1:52.147;42.510;2:34.657;33.377;3:08.034;
93;1;1;3:17.079;0;;1:35.006;0;53.086;0;48.987;0;70.1;3:17.079;10:03:17.079;1:35.006;0:53.086;0:48.987;;Patrick Brunson;0:00:39.219;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;95.006;53.086;48.987;1:01.726;1:01.726;33.280;1:35.006;22.204;1:57.210;30.882;2:28.092;19.073;2:47.165;29.914;3:17.079;
93;1;2;4:12.482;0;B;53.369;0;49.815;0;2:29.298;0;54.7;7:29.561;10:07:29.561;0:53.369;0:49.815;2:29.298;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;53.369;49.815;149.298;22.144;22.144;31.225;53.369;20.656;1:14.025;29.159;1:43.184;18.883;2:02.067;2:10.415;4:12.482;
93;1;3;2:32.473;0;;59.873;0;47.845;0;44.755;0;90.6;10:02.034;10:10:02.034;0:59.873;0:47.845;0:44.755;;Patrick Brunson;0:01:57.576;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;59.873;47.845;44.755;30.280;30.280;29.593;59.873;19.701;1:19.574;28.144;1:47.718;17.452;2:05.170;27.303;2:32.473;
93;1;4;2:18.682;0;;47.718;0;47.064;0;43.900;0;99.6;12:20.716;10:12:20.716;0:47.718;0:47.064;0:43.900;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;47.718;47.064;43.900;19.675;19.675;28.043;47.718;19.668;1:07.386;27.396;1:34.782;17.081;1:51.863;26.819;2:18.682;
93;1;5;2:15.150;0;;46.103;0;45.203;0;43.844;0;102.2;14:35.866;10:14:35.866;0:46.103;0:45.203;0:43.844;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.103;45.203;43.844;19.082;19.082;27.021;46.103;18.919;1:05.022;26.284;1:31.306;16.968;1:48.274;26.876;2:15.150;
93;1;6;5:47.881;0;B;46.655;0;44.659;0;4:16.567;0;39.7;20:23.747;10:20:23.747;0:46.655;0:44.659;4:16.567;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.655;44.659;256.567;18.971;18.971;27.684;46.655;18.610;1:05.265;26.049;1:31.314;17.580;1:48.894;3:58.987;5:47.881;
93;1;7;2:25.789;0;;57.215;0;45.189;0;43.385;0;94.8;22:49.536;10:22:49.536;0:57.215;0:45.189;0:43.385;;Patrick Brunson;0:03:53.192;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;57.215;45.189;43.385;29.657;29.657;27.558;57.215;19.154;1:16.369;26.035;1:42.404;16.725;1:59.129;26.660;2:25.789;
93;1;8;2:12.296;0;;45.415;0;43.945;0;42.936;0;104.4;25:01.832;10:25:01.832;0:45.415;0:43.945;0:42.936;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.415;43.945;42.936;18.893;18.893;26.522;45.415;18.151;1:03.566;25.794;1:29.360;16.437;1:45.797;26.499;2:12.296;
93;1;9;2:12.869;0;;45.389;0;44.530;0;42.950;0;104.0;27:14.701;10:27:14.701;0:45.389;0:44.530;0:42.950;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.389;44.530;42.950;18.783;18.783;26.606;45.389;18.384;1:03.773;26.146;1:29.919;16.499;1:46.418;26.451;2:12.869;
93;1;10;2:10.002;2;;44.168;0;43.182;2;42.652;0;106.3;29:24.703;10:29:24.703;0:44.168;0:43.182;0:42.652;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;44.168;43.182;42.652;18.460;18.460;25.708;44.168;18.020;1:02.188;25.162;1:27.350;16.385;1:43.735;26.267;2:10.002;
93;1;11;2:10.367;0;;44.166;2;43.650;0;42.551;2;106.0;31:35.070;10:31:35.070;0:44.166;0:43.650;0:42.551;;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;44.166;43.650;42.551;18.542;18.542;25.624;44.166;18.259;1:02.425;25.391;1:27.816;16.403;1:44.219;26.148;2:10.367;
98;1;1;2:34.328;0;;1:01.520;0;44.850;0;47.958;0;89.5;2:34.328;10:02:34.328;1:01.520;0:44.850;0:47.958;;Max Schweid;0:00:13.028;Am;;TechSport;Toyota Gazoo Racing;GF;61.520;44.850;47.958;33.921;33.921;27.599;1:01.520;18.384;1:19.904;26.466;1:46.370;16.949;2:03.319;31.009;2:34.328;
98;1;2;2:50.411;0;B;46.110;0;44.634;0;1:19.667;0;81.1;5:24.739;10:05:24.739;0:46.110;0:44.634;1:19.667;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;RF;46.110;44.634;79.667;19.647;19.647;26.463;46.110;17.735;1:03.845;26.899;1:30.744;18.638;1:49.382;1:01.029;2:50.411;
98;1;3;3:59.891;0;;2:33.710;0;42.969;0;43.212;0;57.6;9:24.630;10:09:24.630;2:33.710;0:42.969;0:43.212;;Max Schweid;0:02:30.573;Am;;TechSport;Toyota Gazoo Racing;GF;153.710;42.969;43.212;2:07.764;2:07.764;25.946;2:33.710;17.527;2:51.237;25.442;3:16.679;16.711;3:33.390;26.501;3:59.891;
98;1;4;2:10.913;0;;44.808;0;43.068;0;43.037;0;105.5;11:35.543;10:11:35.543;0:44.808;0:43.068;0:43.037;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.808;43.068;43.037;18.835;18.835;25.973;44.808;17.456;1:02.264;25.612;1:27.876;16.678;1:44.554;26.359;2:10.913;
98;1;5;2:09.578;0;;44.341;0;42.472;0;42.765;0;106.6;13:45.121;10:13:45.121;0:44.341;0:42.472;0:42.765;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.341;42.472;42.765;18.438;18.438;25.903;44.341;17.359;1:01.700;25.113;1:26.813;16.519;1:43.332;26.246;2:09.578;
98;1;6;2:08.832;0;;44.377;0;42.442;0;42.013;0;107.3;15:53.953;10:15:53.953;0:44.377;0:42.442;0:42.013;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.377;42.442;42.013;18.888;18.888;25.489;44.377;17.418;1:01.795;25.024;1:26.819;16.226;1:43.045;25.787;2:08.832;
98;1;7;2:59.846;0;B;44.962;0;51.448;0;1:23.436;0;76.8;18:53.799;10:18:53.799;0:44.962;0:51.448;1:23.436;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;RF;44.962;51.448;83.436;18.367;18.367;26.595;44.962;21.807;1:06.769;29.641;1:36.410;20.209;1:56.619;1:03.227;2:59.846;
98;1;8;3:25.525;0;;2:01.172;0;42.247;0;42.106;0;67.2;22:19.324;10:22:19.324;2:01.172;0:42.247;0:42.106;;Max Schweid;0:01:58.815;Am;;TechSport;Toyota Gazoo Racing;GF;121.172;42.247;42.106;1:36.016;1:36.016;25.156;2:01.172;17.362;2:18.534;24.885;2:43.419;16.139;2:59.558;25.967;3:25.525;
98;1;9;2:07.504;0;;43.624;0;42.154;0;41.726;0;108.4;24:26.828;10:24:26.828;0:43.624;0:42.154;0:41.726;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;43.624;42.154;41.726;18.367;18.367;25.257;43.624;17.227;1:00.851;24.927;1:25.778;15.997;1:41.775;25.729;2:07.504;
98;1;10;2:07.527;0;;44.008;0;42.091;0;41.428;2;108.4;26:34.355;10:26:34.355;0:44.008;0:42.091;0:41.428;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.008;42.091;41.428;18.683;18.683;25.325;44.008;17.196;1:01.204;24.895;1:26.099;15.898;1:41.997;25.530;2:07.527;
98;1;11;2:06.286;2;;42.677;2;41.814;2;41.795;0;109.4;28:40.641;10:28:40.641;0:42.677;0:41.814;0:41.795;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;42.677;41.814;41.795;17.710;17.710;24.967;42.677;17.233;59.910;24.581;1:24.491;15.832;1:40.323;25.963;2:06.286;
98;1;12;2:41.767;0;B;43.611;0;42.024;0;1:16.132;0;85.4;31:22.408;10:31:22.408;0:43.611;0:42.024;1:16.132;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;43.611;42.024;76.132;18.548;18.548;25.063;43.611;17.191;1:00.802;24.833;1:25.635;18.919;1:44.554;57.213;2:41.767;
