"Pos","PIC","#","Name","Class","Laps","Total Time","Total Time (ms)","Best Time","Best Time (ms)","Best Speed","Best Lap","Diff","Gap","Points","Start Pos","Total distance","Laps led","Startgrid Comment","First Name","Last Name","2nd Best Time","2nd Best Time (ms)","Pitstops","S1 Best Time","S1 Best Time (ms)","S2 Best Time","S2 Best Time (ms)","S3 Best Time","S3 Best Time (ms)","FirstName","LastName","Additional1","Additional2","Additional3","Additional4","Additional5","Additional6","Additional7","Additional8","CarRegistration","DriverRegistration","Transponder1","Transponder2","Start PIC","Pos Gained","Pos Gained Overall"
"11","11","31","Luke Rumburg","Am","8","25:10.277",1510277,"2:26.488",146488,"91.912","5","1.846","0.029","0","13","29.920","0","","Luke","Rumburg","2:26.568",146568,"3","43.658",43658,"50.576",50576,"52.030",52030,"Luke","Rumburg","","218701","GR Cup","Toyota GR86","RVA Graphics Motorsports by Speed Syndicate","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:Vvn2jHBuOCuMP6Fyqu7ub","entries:events-2024-sro-sebring:Vvn2jHBuOCuMP6Fyqu7ub","10783842","",13,"2 (13 → 11)","2"
"12","12","88","Henry Drury","Am","12","32:15.427",1935427,"2:26.570",146570,"91.861","5","1.928","0.082","0","28","44.880","0","","Henry","Drury","2:26.623",146623,"1","43.448",43448,"50.879",50879,"52.035",52035,"Henry","Drury","","219218","GR Cup","Toyota GR86","Precision Racing LA w/ PT Autosport","Toyota Gazoo Racing","GBR","","entries:events-2024-sro-sebring:jcIzxgkctzxyyieZEktS3","entries:events-2024-sro-sebring:jcIzxgkctzxyyieZEktS3","13339178","",28,"16 (28 → 12)","16"
"13","13","7","Spencer Bucknum","Am","10","30:09.004",1809004,"2:26.629",146629,"91.824","5","1.987","0.059","0","2","37.400","0","","Spencer","Bucknum","2:26.798",146798,"2","43.717",43717,"50.769",50769,"52.030",52030,"Spencer","Bucknum","","218631","GR Cup","Toyota GR86","Precision Racing LA","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:nLDWApWuVfIvvNzOXce-F","entries:events-2024-sro-sebring:nLDWApWuVfIvvNzOXce-F","13334705","",2,"-11 (2 → 13)","-11"
"14","14","22","Devin Anderson","Am","10","31:21.476",1881476,"2:26.680",146680,"91.792","10","2.038","0.051","0","10","37.400","0","","Devin","Anderson","2:26.753",146753,"1","43.547",43547,"50.540",50540,"52.172",52172,"Devin","Anderson","","219213","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:FU95MJSqdsAg1D_ORQ35O","entries:events-2024-sro-sebring:FU95MJSqdsAg1D_ORQ35O","11308725","",10,"-4 (10 → 14)","-4"
"15","15","44","Aidan Yoder","Am","11","30:43.477",1843477,"2:26.719",146719,"91.767","10","2.077","0.039","0","17","41.140","0","","Aidan","Yoder","2:27.133",147133,"2","43.518",43518,"50.887",50887,"52.180",52180,"Aidan","Yoder","","219270","GR Cup","Toyota GR86","Precision Racing LA","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:LgXFxDSRNG8QvboefvozC","entries:events-2024-sro-sebring:LgXFxDSRNG8QvboefvozC","14864382","",17,"2 (17 → 15)","2"
"16","16","09","Maddie Aust","Am","12","32:06.163",1926163,"2:26.749",146749,"91.748","10","2.107","0.030","0","3","44.880","4","","Maddie","Aust","2:26.862",146862,"2","43.635",43635,"50.838",50838,"51.994",51994,"Maddie","Aust","","218788","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:Jrr2UDwJ-VgsQWe7l61px","entries:events-2024-sro-sebring:Jrr2UDwJ-VgsQWe7l61px","14061566","",3,"-13 (3 → 16)","-13"
"17","17","78","Julian DaCosta","Am","12","31:31.632",1891632,"2:26.766",146766,"91.738","11","2.124","0.017","0","26","44.880","4","","Julian","DaCosta","2:26.849",146849,"2","43.632",43632,"50.948",50948,"52.063",52063,"Julian","DaCosta","","218666","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:j6nVMjvM-bGEVsEkF_O-J","entries:events-2024-sro-sebring:j6nVMjvM-bGEVsEkF_O-J","12769314","",26,"9 (26 → 17)","9"
"18","18","34","Braydon Arthur","Am","9","27:48.111",1668111,"2:26.795",146795,"91.720","2","2.153","0.029","0","14","33.660","0","","Braydon","Arthur","2:26.981",146981,"2","43.587",43587,"50.896",50896,"52.118",52118,"Braydon","Arthur","","219195","GR Cup","Toyota GR86","JMF Motorsports","Toyota Gazoo Racing","CAN","","entries:events-2024-sro-sebring:3Bd22e3KL9vyO5rO7WdR7","entries:events-2024-sro-sebring:3Bd22e3KL9vyO5rO7WdR7","15222059","",14,"-4 (14 → 18)","-4"
"19","19","24","Jade Avedisian","Am","12","32:25.113",1945113,"2:26.808",146808,"91.712","8","2.166","0.013","0","11","44.880","0","","Jade","Avedisian","2:27.029",147029,"","43.464",43464,"50.928",50928,"52.029",52029,"Jade","Avedisian","","219104","GR Cup","Toyota GR86","Nitro Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:JwPpSCLGYFDuSW-K5cF3C","entries:events-2024-sro-sebring:JwPpSCLGYFDuSW-K5cF3C","10544198","",11,"-8 (11 → 19)","-8"
"20","20","50","Casey Mashore","Am","11","31:42.647",1902647,"2:26.834",146834,"91.695","5","2.192","0.026","0","19","41.140","0","","Casey","Mashore","2:27.207",147207,"3","43.413",43413,"50.791",50791,"52.482",52482,"Casey","Mashore","","219242","GR Cup","Toyota GR86","Mashore Autobody","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:vQaoKNdNipKj8ghZ8wD4B","entries:events-2024-sro-sebring:vQaoKNdNipKj8ghZ8wD4B","10127188","",19,"-1 (19 → 20)","-1"
"21","21","39","Maximilian Hewitt","Am","10","30:54.071",1854071,"2:26.993",146993,"91.596","1","2.351","0.159","0","15","37.400","0","","Maximilian","Hewitt","2:26.998",146998,"1","43.685",43685,"50.932",50932,"52.171",52171,"Maximilian","Hewitt","","219206","GR Cup","Toyota GR86","BSI Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:hMgPZB-4SI4mQhRUV4aNS","entries:events-2024-sro-sebring:hMgPZB-4SI4mQhRUV4aNS","13778007","",15,"-6 (15 → 21)","-6"
"22","22","80","Tyler Wettengel","Am","11","30:21.000",1821000,"2:27.042",147042,"91.566","5","2.400","0.049","0","27","41.140","0","","Tyler","Wettengel","2:27.267",147267,"","43.715",43715,"50.770",50770,"52.288",52288,"Tyler","Wettengel","","219101","GR Cup","Toyota GR86","Nitro Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:PYQ9SeyxGMpNqY3HZnWAS","entries:events-2024-sro-sebring:PYQ9SeyxGMpNqY3HZnWAS","15012542","",27,"5 (27 → 22)","5"
"23","23","43","Alexandra Hainer","Am","11","31:04.303",1864303,"2:27.268",147268,"91.425","5","2.626","0.226","0","16","41.140","0","","Alexandra","Hainer","2:27.390",147390,"2","43.663",43663,"51.086",51086,"52.225",52225,"Alexandra","Hainer","","219199","GR Cup","Toyota GR86","Precision Racing LA","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:wQJ5BfsdD5aBPLhSy7VsL","entries:events-2024-sro-sebring:wQJ5BfsdD5aBPLhSy7VsL","11358964","",16,"-7 (16 → 23)","-7"
"24","24","15","Bennett Muldoon","Am","10","30:09.528",1809528,"2:27.588",147588,"91.227","3","2.946","0.320","0","7","37.400","0","","Bennett","Muldoon","2:27.671",147671,"2","43.647",43647,"50.986",50986,"52.446",52446,"Bennett","Muldoon","","219284","GR Cup","Toyota GR86","Bennett Motorsports","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:yKzwd5mwlsHN-0y7nEzub","entries:events-2024-sro-sebring:yKzwd5mwlsHN-0y7nEzub","11530888","",7,"-17 (7 → 24)","-17"
"25","25","21","Ford Koch","Am","11","30:37.402",1837402,"2:28.110",148110,"90.905","10","3.468","0.522","0","9","41.140","0","","Ford","Koch","2:28.137",148137,"","43.943",43943,"50.944",50944,"52.554",52554,"Ford","Koch","","219073","GR Cup","Toyota GR86","Eagles Canyon Racing powered by Fast Track","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:7TRb1LITPMb5ypdSlAJi0","entries:events-2024-sro-sebring:7TRb1LITPMb5ypdSlAJi0","10837109","",9,"-16 (9 → 25)","-16"
"26","26","61","James Klimas","Am","10","32:08.707",1928707,"2:28.688",148688,"90.552","3","4.046","0.578","0","23","37.400","0","","James","Klimas","2:28.744",148744,"1","43.988",43988,"51.432",51432,"52.761",52761,"James","Klimas","","219118","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:mdvv2AvyIndmXMlEP8mOJ","entries:events-2024-sro-sebring:mdvv2AvyIndmXMlEP8mOJ","12079696","",23,"-3 (23 → 26)","-3"
"27","27","77","William Lambros","Am","10","29:55.138",1795138,"2:28.952",148952,"90.392","6","4.310","0.264","0","25","37.400","0","","William","Lambros","2:29.228",149228,"1","43.970",43970,"51.532",51532,"53.060",53060,"William","Lambros","","219145","GR Cup","Toyota GR86","Skip Barber Racing","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:dD-ia3Ud6l-NaZ8tab-FK","entries:events-2024-sro-sebring:dD-ia3Ud6l-NaZ8tab-FK","15422081","",25,"-2 (25 → 27)","-2"
"28","28","11","Farran Davis","Am","12","31:15.356",1875356,"2:29.053",149053,"90.330","5","4.411","0.101","0","4","44.880","4","","Farran","Davis","2:29.179",149179,"1","44.066",44066,"51.408",51408,"53.143",53143,"Farran","Davis","","219268","GR Cup","Toyota GR86","RVA Graphics Motorsports by Speed Syndicate","Toyota Gazoo Racing","USA","","entries:events-2024-sro-sebring:BGmKsCB5CgaREKiYblhkk","entries:events-2024-sro-sebring:BGmKsCB5CgaREKiYblhkk","10741809","",4,"-24 (4 → 28)","-24"
"29","29","25","Alfonso Diaz","Am","11","30:34.753",1834753,"2:29.490",149490,"90.066","2","4.848","0.437","0","12","41.140","0","","Alfonso","Diaz","2:29.512",149512,"","44.312",44312,"51.487",51487,"53.244",53244,"Alfonso","Diaz","","219082","GR Cup","Toyota GR86","TechSport Racing","Toyota Gazoo Racing","PRI","","entries:events-2024-sro-sebring:4E_gC4bNpOgZ_zAAS6_7F","entries:events-2024-sro-sebring:4E_gC4bNpOgZ_zAAS6_7F","13583245","",12,"-17 (12 → 29)","-17"
